,TRAIN_MSE,DEV_MSE,TEST1_MSE,TEST2_MSE,TRAIN_MAE,DEV_MAE,TEST1_MAE,TEST2_MAE
80,0.0144590130075812,0.0170143358409404,0.0226960033178329,0.0229379627853631,0.0612168237566947,0.0697464197874069,0.0717240869998931,0.0783051252365112
81,0.014601937495172,0.0170958153903484,0.0227399691939353,0.0231431927531957,0.0599039457738399,0.0685534179210662,0.0700265988707542,0.0767510905861854
82,0.014542912133038,0.0173521526157856,0.0228580441325902,0.0228541269898414,0.0645704865455627,0.0727853775024414,0.0743075609207153,0.0802533105015754
83,0.0148761225864291,0.016368243843317,0.0223254393786191,0.0222039632499218,0.0649719387292862,0.0663822293281555,0.070461593568325,0.0752818956971168
84,0.0144362682476639,0.016746575012803,0.0224103275686502,0.0227712206542491,0.0595918111503124,0.0666726604104042,0.0687989369034767,0.0754062607884407
85,0.0144260255619883,0.01711449585855,0.0227138623595237,0.0227073635905981,0.0630145743489265,0.0717433020472526,0.0733463168144226,0.079701654613018
86,0.0145477643236517,0.0172897260636091,0.0228386688977479,0.022699162364006,0.0653302669525146,0.0724838748574256,0.0744604542851448,0.0799833908677101
87,0.0148185044527053,0.0166694037616252,0.0224112067371606,0.0226821452379226,0.062244489789009,0.0671947970986366,0.0692646726965904,0.0749468877911567
88,0.0143066206946969,0.0167729016393423,0.0223790854215621,0.0224793683737516,0.0608204342424869,0.0687539651989936,0.0704163536429405,0.0765357092022895
89,0.0144733255729079,0.0170010048896074,0.022552203387022,0.0227027907967567,0.062617041170597,0.0699855908751487,0.07139153778553,0.0775767266750335
90,0.0143583668395876,0.0170737262815237,0.022603278979659,0.0229837168008089,0.058846428990364,0.0688454955816268,0.0697376653552055,0.0764480829238891
91,0.0142617532983422,0.0168512389063835,0.0224515795707702,0.0224652867764234,0.0617105364799499,0.0697871148586273,0.0713665261864662,0.0775091126561164
92,0.0142861288040876,0.0167629793286323,0.0224035680294036,0.0225648246705532,0.0600219219923019,0.0674346163868904,0.0692917257547378,0.0755813047289848
93,0.0142652951180934,0.0166121087968349,0.0223457757383584,0.0223689302802085,0.0614955946803092,0.0689883530139923,0.0712904334068298,0.0776357948780059
94,0.0146331777796149,0.0179339572787284,0.0232874806970357,0.0238466057926416,0.0629366785287857,0.0757749080657959,0.0750765055418014,0.0829255655407905
95,0.0146023947745561,0.0175174791365861,0.0229119453579187,0.022717734798789,0.0674020126461982,0.0757360383868217,0.0769485607743263,0.0828737094998359
96,0.0142725463956594,0.0175560768693685,0.0229819528758525,0.023155128583312,0.0619012080132961,0.073083221912384,0.0735712051391601,0.0802130624651908
97,0.0142408451065421,0.0163511522114276,0.0221280511468648,0.0222774762660264,0.0594823732972145,0.0651073455810546,0.0677078887820243,0.0739593058824539
98,0.0142568340525031,0.0163701102137565,0.0222122967243194,0.0219669714570045,0.0624621994793415,0.0682114660739898,0.0713309198617935,0.0766971334815025
99,0.0142950061708688,0.0173850432038307,0.0228031240403652,0.0231905914843082,0.0592489726841449,0.0695654526352882,0.0701798647642135,0.0771766975522041
100,0.0141404885798692,0.0172962695360183,0.0226391647011041,0.0230756644159555,0.0578699149191379,0.0695627108216285,0.0694734156131744,0.0767937302589416
101,0.0142782423645257,0.0173621270805597,0.0227700136601924,0.0229145772755146,0.0644133910536766,0.0746252462267875,0.074860967695713,0.0817967429757118
102,0.0141404327005147,0.0175495408475399,0.0227547567337751,0.0228446144610643,0.0631576925516128,0.0757403448224067,0.0750928670167923,0.0825889781117439
103,0.0144172329455614,0.018344672396779,0.0233458951115608,0.0239235572516918,0.06178729981184,0.0770145133137703,0.074957363307476,0.0832092836499214
104,0.013973431661725,0.0169544275850057,0.0223816931247711,0.0224659498780965,0.0590957887470722,0.0690825060009956,0.070008710026741,0.0764629915356636
105,0.0140449851751327,0.0165126044303178,0.0221722163259983,0.0221556145697832,0.0602795332670211,0.0682792365550994,0.0700649917125701,0.0762364044785499
106,0.0139769380912184,0.0164548549801111,0.0221667028963565,0.0220943968743085,0.0600184649229049,0.0671395435929298,0.0696097090840339,0.0756785944104194
107,0.014237018302083,0.0165293999016284,0.0221105609089136,0.0222651995718479,0.0601598098874092,0.067964844405651,0.06966383010149,0.0760043635964393
108,0.0146105568856,0.016816409304738,0.0225134324282407,0.0230280794203281,0.0599651075899601,0.0663433149456977,0.0678324773907661,0.0750943198800087
109,0.0139126628637313,0.0166517365723848,0.022194841876626,0.0221138019114732,0.0602952316403389,0.0683113411068916,0.0701371356844902,0.0760150104761123
110,0.0139332497492432,0.0162880960851907,0.0219646506011486,0.0217892210930585,0.0604990534484386,0.0663233920931816,0.0689360126852989,0.074558787047863
111,0.0139126013964414,0.0171733163297176,0.0225142054259777,0.0224670805037021,0.0610180497169494,0.0709439218044281,0.0718873143196106,0.0779556781053543
112,0.0144451959058642,0.0195637196302413,0.0240802969783544,0.0244852378964424,0.0625914558768272,0.0808149203658104,0.0775979235768318,0.0860600546002388
113,0.0138528402894735,0.0172995384782552,0.0225376039743423,0.0227716993540525,0.0598014816641807,0.0721965804696083,0.0713822469115257,0.0791398733854293
114,0.0138720190152525,0.0165532920509576,0.0221193898469209,0.0218314155936241,0.0618714764714241,0.068805307149887,0.0704943910241127,0.0760888904333114
115,0.0139301288872957,0.0162804443389177,0.0219895578920841,0.0217601899057626,0.0599424019455909,0.0657711401581764,0.0679520517587661,0.0737039223313331
116,0.0138754397630691,0.0173031743615865,0.0225844625383615,0.0227978695183992,0.0574213601648807,0.0698921307921409,0.0696741268038749,0.0771623700857162
117,0.0136587209999561,0.017103249207139,0.0222799014300107,0.0223245490342378,0.0596454925835132,0.0718199089169502,0.0711454525589943,0.078473649919033
118,0.0136907827109098,0.0166001636534929,0.022031020373106,0.021862830966711,0.0608232654631137,0.0698701217770576,0.0707996860146522,0.0775018632411956
119,0.0136187868192791,0.0171876084059476,0.022343810647726,0.0224266499280929,0.0589630901813507,0.0717435255646705,0.0708272829651832,0.0783190801739692
120,0.013925508596003,0.0163539107888937,0.0221574492752552,0.0219342093914747,0.0617082938551902,0.0681420266628265,0.0710790529847145,0.0773497447371482
121,0.0136665049940347,0.0162418857216835,0.021811868995428,0.0216589365154504,0.0581982433795928,0.066463217139244,0.067418098449707,0.073567159473896
122,0.0137201333418488,0.0169923789799213,0.0223743245005607,0.0227070953696966,0.0585123300552368,0.0693891942501068,0.0693279132246971,0.077329933643341
123,0.0135039258748292,0.0164276305586099,0.0218660440295934,0.0220111422240734,0.0566505901515483,0.066818431019783,0.0668425038456916,0.0745337903499603
124,0.0133723663166165,0.0163994953036308,0.0218163952231407,0.0217460617423057,0.0568979047238826,0.0666205286979675,0.0671164393424987,0.0742241367697715
125,0.0134815815836191,0.0167043339461088,0.0220245495438575,0.0219364967197179,0.0570634081959724,0.0680916830897331,0.0681217238306999,0.0750296711921691
126,0.0135453687980771,0.0169403497129678,0.0222112871706485,0.0224463287740945,0.0567263104021549,0.0681856051087379,0.0678755789995193,0.075894646346569
127,0.0137470159679651,0.0165933296084404,0.0220076888799667,0.0217195115983486,0.06329957395792,0.0708921924233436,0.071904070675373,0.0783743634819984
128,0.0137321315705776,0.0166069753468036,0.0221619643270969,0.0223384872078895,0.0590220429003238,0.0680074840784072,0.0689263567328453,0.0769342631101608
129,0.0136151332408189,0.0173886939883232,0.022448880597949,0.0224979203194379,0.0584514290094375,0.0714089348912239,0.0703471302986145,0.0781988874077797
130,0.0133360642939805,0.0173537619411945,0.0224590059369802,0.022462822496891,0.0579188354313373,0.0708483755588531,0.0703510046005249,0.0778100863099098
131,0.0133649660274386,0.0165978390723466,0.0218608882278203,0.0219507925212383,0.0556558258831501,0.0673570707440376,0.0667092874646186,0.0745578706264495
132,0.0134290792047977,0.017877584323287,0.0226666666567325,0.0227621383965015,0.0612574964761734,0.0767325013875961,0.0742890164256095,0.0827227234840393
133,0.0136731257662177,0.0170194301754236,0.0224565006792545,0.0225178468972444,0.0609047412872314,0.0712181702256202,0.0716784298419952,0.0801007822155952
134,0.0133676137775182,0.0172746870666742,0.0222894381731748,0.0219569746404886,0.0621002428233623,0.0728588178753852,0.0725868046283721,0.0796450823545456
135,0.0132120177149772,0.0157670099288225,0.0213587526232004,0.0210843179374933,0.0573121942579746,0.0645042434334755,0.0661310330033302,0.0729337260127067
136,0.0131395552307367,0.0164123903959989,0.0217028800398111,0.0217031333595514,0.0563707388937473,0.0674974545836448,0.0671529173851013,0.0750556364655494
137,0.013235529884696,0.0161087866872549,0.0216112192720174,0.0213348865509033,0.0579781346023082,0.0675049722194671,0.068386860191822,0.0753373950719833
138,0.0130816027522087,0.0161656904965639,0.0214624982327222,0.0213541388511657,0.0572466477751731,0.0668517649173736,0.0666954442858696,0.074283093214035
139,0.0130723901093006,0.0160374548286199,0.0214629955589771,0.021347839385271,0.0556598529219627,0.0647743120789527,0.0650356635451316,0.0725532993674278
140,0.0132814608514308,0.0176760181784629,0.0226010400801897,0.0225534290075302,0.0598952993750572,0.0742427110671997,0.0727962329983711,0.0805832520127296
141,0.0130479261279106,0.016215605661273,0.0215284954756498,0.02150703035295,0.0553035773336887,0.0654527097940445,0.065582700073719,0.0730832666158676
142,0.0130032999441027,0.0164240971207618,0.0216046925634145,0.021420419216156,0.0581004135310649,0.069698229432106,0.0689004063606262,0.076807253062725
143,0.0130213759839534,0.0157826282083988,0.0212565138936042,0.020969359204173,0.0558513924479484,0.0647554695606231,0.0656050443649292,0.0728688612580299
144,0.0130322612822055,0.0161499269306659,0.021481342613697,0.0214677806943655,0.0555158965289592,0.065636433660984,0.065490573644638,0.0733084306120872
145,0.0132254753261804,0.0156161561608314,0.0211690757423639,0.0210491754114627,0.0557815283536911,0.0627557784318924,0.0635950863361358,0.0709210783243179
146,0.0132358707487583,0.0172911137342453,0.0223332438617944,0.0224167387932539,0.0596893206238746,0.0727360174059867,0.0718841627240181,0.0803109556436538
147,0.0131907351315021,0.0163665749132633,0.0216111429035663,0.0217606704682111,0.0560228377580642,0.066727377474308,0.0659902021288871,0.0740260481834411
148,0.0129580376669764,0.0166661012917757,0.0217643696814775,0.0216425023972988,0.0578602328896522,0.0699717923998832,0.0690000355243682,0.0769360288977623
149,0.0129548041149973,0.0165160857141017,0.0216886550188064,0.0217181872576475,0.0564132630825042,0.0683559477329254,0.0676074102520942,0.0757270231842994
150,0.0129038579761981,0.0168510172516107,0.0218643750995397,0.0215980522334575,0.0579498931765556,0.0692756623029708,0.0688116177916526,0.0764357969164848
151,0.0129257570952177,0.0169929638504982,0.0218602288514375,0.0219073314219713,0.0565937049686908,0.0709207206964492,0.0688528046011924,0.0772783383727073
152,0.0130918584764003,0.0173673871904611,0.022180289030075,0.0222071800380945,0.0608309209346771,0.0755309090018272,0.0730141401290893,0.0816518291831016
153,0.0130397286266088,0.0154887847602367,0.0209874343127012,0.0205480698496103,0.0588086880743503,0.0667754709720611,0.0674739778041839,0.0749023929238319
154,0.0129226120188832,0.0157344955950975,0.021150104701519,0.0210924353450536,0.0539935752749443,0.0643892362713813,0.0641665086150169,0.0720809325575828
155,0.012877944856882,0.0166484639048576,0.02160962857306,0.021724697202444,0.0566823668777942,0.0699638575315475,0.0682369992136955,0.0770071148872375
156,0.0132881077006459,0.0160787925124168,0.0215179678052663,0.0216302257031202,0.0576659329235553,0.0660721659660339,0.0662733167409896,0.0748267024755477
157,0.012680871412158,0.0163711495697498,0.0214302018284797,0.0211780648678541,0.0569735243916511,0.0687730461359024,0.0681275799870491,0.075774110853672
158,0.01285982131958,0.0161420553922653,0.021358698606491,0.0213623885065317,0.0567233860492706,0.0675453916192054,0.0668573752045631,0.0755238831043243
159,0.0128067703917622,0.0151928253471851,0.0207695495337247,0.0202976763248443,0.0563793517649173,0.0636029988527298,0.0649648755788803,0.0720650106668472
160,0.0128095699474215,0.0162771791219711,0.0213883332908153,0.0213745888322591,0.0548071227967739,0.0669461712241172,0.0660586357116699,0.0742201581597328
161,0.0125838173553347,0.0161572489887475,0.0212865322828292,0.0209753550589084,0.0566051639616489,0.0677219405770301,0.0673405677080154,0.0748448446393013
162,0.0129424985498189,0.0151874357834458,0.020816434174776,0.0200736112892627,0.0592577941715717,0.0640478953719139,0.0662364065647125,0.0722535029053688
163,0.0131646282970905,0.0151708265766501,0.0207738634198904,0.0202893055975437,0.0573600381612777,0.0632637441158294,0.0648071244359016,0.0713631510734558
164,0.0128071289509534,0.0170483291149139,0.0219818782061338,0.0214904062449932,0.0600735284388065,0.0731042996048927,0.0724592506885528,0.0797145441174507
165,0.0126127460971474,0.0157435908913612,0.0210227072238922,0.0205288082361221,0.0575577691197395,0.066956378519535,0.0672723203897476,0.0743900910019874
166,0.0126679325476288,0.0150810647755861,0.0205784775316715,0.0200778190046548,0.0557000003755092,0.0627502799034118,0.0637671425938606,0.0705730840563774
167,0.0131289893761277,0.0169297084212303,0.0219946131110191,0.0220088548958301,0.0582512840628623,0.0703362450003624,0.0695043057203292,0.0773377269506454
168,0.0129032200202345,0.0156752914190292,0.0211060419678688,0.0210356675088405,0.0556303188204765,0.064199075102806,0.0647099614143371,0.0723067298531532
169,0.0126232700422406,0.0159926619380712,0.0210967324674129,0.0208906512707471,0.0554946735501289,0.0661103129386901,0.065531276166439,0.0731022134423255
170,0.0125447120517492,0.0159282647073268,0.0211548712104558,0.0207713972777128,0.0576039440929889,0.0679922252893447,0.0682088285684585,0.0758298560976982
171,0.0125847188755869,0.0170684345066547,0.0218174438923597,0.0216392129659652,0.0560566931962966,0.0698686838150024,0.0684275925159454,0.0761985778808593
172,0.0125667741522192,0.0162342581897974,0.021268256008625,0.0209946613758802,0.0582315512001514,0.0705626904964447,0.069582849740982,0.0773878842592239
173,0.0131046315655112,0.0163163356482982,0.0216360036283731,0.0208990145474672,0.0641707181930542,0.0735707208514213,0.0736930668354034,0.0803971216082573
174,0.0125804487615823,0.0164113864302635,0.0213460475206375,0.0210583452135324,0.0585698969662189,0.0707340613007545,0.0697972849011421,0.0773436874151229
175,0.0127458367496728,0.015623384155333,0.0210530869662761,0.0202242713421583,0.0613870583474636,0.0691357925534248,0.0701523795723915,0.0765455812215805
176,0.0124170016497373,0.0158875398337841,0.0210442170500755,0.0209115874022245,0.0546026602387428,0.0666418671607971,0.065812349319458,0.0739523991942405
177,0.0128709683194756,0.016929579898715,0.0218081586062908,0.0213580820709466,0.0642600730061531,0.0774382874369621,0.0758228227496147,0.0839190036058425
178,0.0126376198604702,0.0168887600302696,0.0218875594437122,0.0214367378503084,0.0594405159354209,0.0720720589160919,0.0718876272439956,0.0795461609959602
179,0.0123514365404844,0.0150277372449636,0.0204991400241851,0.0197858531028032,0.0552863664925098,0.0634275078773498,0.0646121725440025,0.0710514262318611
180,0.0123516749590635,0.0152364829555153,0.0206819288432598,0.0202271658927202,0.0552185960114002,0.0645418465137481,0.0649482533335685,0.0720224156975746
181,0.0124162156134843,0.0153849283233284,0.0207199119031429,0.0200879368931055,0.0587451010942459,0.0669024959206581,0.0675351992249488,0.0742076635360717
182,0.0125284660607576,0.0157202295958995,0.0209815148264169,0.0201801788061857,0.0611229054629802,0.0696940124034881,0.0705640763044357,0.0772542208433151
183,0.0125985648483037,0.016475236043334,0.0214713625609874,0.0206857863813638,0.0620775483548641,0.0717473849654197,0.0720150023698806,0.078186996281147
184,0.0123884715139865,0.0165649801492691,0.0214277803897857,0.0214285552501678,0.0543169863522052,0.0680999755859375,0.066408447921276,0.0747474059462547
185,0.0122410785406827,0.0162696074694395,0.0212058946490287,0.0209585446864366,0.0559758879244327,0.0684089884161949,0.0674876198172569,0.0750512480735778
186,0.0122272679582238,0.0150121189653873,0.020487567409873,0.0199638847261667,0.0552541501820087,0.063905693590641,0.06507508456707,0.0720054656267166
187,0.0125377448275685,0.0152074638754129,0.0206746719777584,0.0196138434112072,0.0617464557290077,0.0676900222897529,0.0697166100144386,0.0755515247583389
188,0.0122769735753536,0.0149657446891069,0.0205460675060749,0.0197767913341522,0.0569510348141193,0.0645460933446884,0.0662236511707305,0.0727535486221313
