Unnamed: 0,stl_period,stl_resid,stl_trend_std,stl_trend_coef,corr_mean,corr_stl
LEN & GPC_0,10,0.33393444922499993,0.04649347048404539,-0.012652424548181832,0.36579928228571434,0.34580589826476194
LEN & DIS_0,10,0.5498022001999991,0.04717251040054,-0.009496362268181825,0.49692962904761917,0.3716259821277855
LEN & FL_0,10,0.5070472341949994,0.1075016721238037,-0.029624554584545475,0.3281147584761905,0.40969670411478926
LEN & AAP_0,10,0.3415564442700001,0.0388634783286945,0.004299925280000005,0.33767475804761904,0.3370588779671644
LEN & KSS_0,10,0.42076944732000066,0.09927218395877314,-0.02725791501636364,0.30135835176190473,0.3996528550173776
LEN & TIF_0,10,0.2187839551300002,0.057806875395627545,-0.014760218043636366,0.3741331675714286,0.33967772964543697
LEN & HAS_0,10,0.9060119007700004,0.05565183914395975,0.013744655646136368,0.32365397078571434,0.3309987415929865
LEN & DHI_0,10,0.20962762204999957,0.03094565451160827,0.004966554799999997,0.7888744052380953,0.18389914338103108
LEN & MHK_0,10,0.6353652066249997,0.05622879014609844,-0.013197244677272728,0.5977088826666668,0.3021406683221277
LEN & UAA_0,10,0.3255334687949996,0.06954103203954655,-0.017767203779090912,0.3753642347619048,0.41451326305351677
LEN & KMX_0,10,0.391781579575,0.060640085289243535,-0.016614378265909103,0.39363519309523815,0.3568409646052555
LEN & BBY_0,10,0.9345708458449999,0.08403704172717831,-0.019484238807727285,0.1426507763333334,0.48565546595677433
LEN & CMCSA_0,10,0.6095073304599992,0.04235899237968714,-0.01107307472909092,0.4610677636190476,0.30188662894003926
LEN & LEG_0,10,0.9704432448999996,0.03268873256389433,0.0021806410318181858,0.4448124228571428,0.31581303223658913
LEN & VIAB_0,10,0.4922340635500002,0.04727282438494668,-0.011767156663636376,0.30083465190476183,0.40957904388005
LEN & CCL_0,10,0.632142448935,0.09983659829916232,-0.028622008022727286,0.4563566812857142,0.3032792171937923
LEN & LB_0,10,0.7223207474000002,0.06878113842361816,-0.019187529140909095,0.3181547220476191,0.42143441514063523
LEN & HOG_0,10,1.1642307661750002,0.06528853754401795,-0.01889353525000001,0.4400776342857142,0.39334689995439437
LEN & F_0,10,0.9762061281000001,0.08002481435164131,-0.022053390075000005,0.2966904950000001,0.46421231221320547
LEN & AZO_0,10,0.489452548915,0.04835611899483966,-0.0031787972763636352,0.17060017247619047,0.45991671825839003
LEN & RL_0,10,0.9523141882949997,0.13766038469109457,-0.03973302425863639,0.3016775548095238,0.38519784231076154
LEN & DISCA_0,9,0.873408963117284,0.08058407087598568,-0.008044676930402932,0.24901221033333337,0.4321911488129744
LEN & FOXA_0,10,0.6264001182250002,0.0485273137910217,-0.012718678190909096,0.41340209857142857,0.32238775713521634
LEN & PHM_0,10,0.4067053297000005,0.06960093302092148,0.020264318331818205,0.7134749076190476,0.24873899785921444
LEN & AMZN_0,10,0.7143603826549998,0.035104340615234,0.0077935042518181875,0.2137126230476191,0.4667563092373997
LEN & WHR_0,10,1.8085818015799997,0.06786679458462783,-0.013603124770909093,0.3868107706666666,0.4134050103781061
LEN & NKE_0,10,0.51837748534,0.04870929398322418,-0.010804705613181824,0.34073485709523804,0.4244548936084984
LEN & SNA_0,10,0.6771509677499995,0.0670948498738205,-0.019181473327272727,0.4593940071428572,0.3949227808900736
LEN & M_0,10,0.8984334532100005,0.1006875891397837,-0.02370824795454546,0.3081668626666666,0.4320672969652854
LEN & FOX_0,10,0.7124589303249996,0.07693490255853262,-0.021302697795454538,0.42650350542857135,0.34419385697539046
LEN & ULTA_0,10,0.5790202525050001,0.052552365207827974,-0.013822534443409102,0.35393502088095224,0.3944361965171177
LEN & GT_0,10,0.939535720275,0.035056446813340976,-0.0041590140227272775,0.3487683985714286,0.4932225648957118
LEN & CMG_0,10,0.1163180988750005,0.0862625843273339,-0.024532719147727287,0.26247954404761903,0.43257627244608376
LEN & LOW_0,10,0.7848794101500001,0.11217333207322243,-0.03157530495681819,0.502545055,0.4077917570274589
LEN & TWX_0,10,0.8788706403500001,0.050440820204664984,-0.013699075813636377,0.3776029854761904,0.3770103492308808
LEN & HD_0,10,0.6703749902699998,0.11192482456521673,-0.03277746187818184,0.5334229957142858,0.39417634372937016
LEN & CBS_0,10,0.22545229217499985,0.030634836531523105,-0.0031861207727272895,0.42920652952380967,0.43548479960320363
TGT & YUM_0,10,0.3127954954749998,0.054977091378536874,-0.012054390330909106,0.42305656195238095,0.40050529723206674
TGT & TJX_0,10,0.9963226921000002,0.04789834326606593,-0.003245112027272731,0.5261121823809526,0.4225934627024914
TGT & GRMN_0,10,0.38082972089500006,0.151382266559305,-0.04437867360181819,0.20594186719047625,0.5243314074702657
TGT & MCD_0,10,0.54823911476,0.11970157543016967,-0.03560313635318183,0.2437473844285714,0.4304584142336818
TGT & DRI_0,10,0.5003356871349998,0.062031657466216326,0.013793678067727277,0.5048274052857143,0.33171393279746325
TGT & HBI_0,10,1.49789937391,0.06165752003935421,-0.007204875559090912,0.47391829838095234,0.3883539832303345
TGT & GPS_0,9,0.9328671089567908,0.059240455164636906,-0.011546891753968237,0.6044821850952381,0.32914938665490556
TGT & SBUX_0,10,0.7085266012000003,0.12243454801299587,-0.03385408130909091,0.34827210190476193,0.4662331605226796
TGT & TSCO_0,10,0.39554027188999985,0.05967452696585098,-0.014088323844090917,0.45580095414285704,0.38165697072080035
TGT & WYN_0,10,1.0817951767149996,0.11517096178948734,-0.02921127122136365,0.4763352696666668,0.41048372590551924
TGT & MGM_0,10,0.331066341075,0.25921908067542604,-0.07753537572272731,0.15638339219047617,0.5398146015905316
TGT & MAT_0,10,0.682040071455,0.18408180738220875,-0.05281255608000003,0.36955800066666666,0.5129059661410955
TGT & ROST_0,10,0.8921787740550007,0.048767055444465406,0.009392786116363641,0.49065794504761906,0.390532450408157
TGT & IPG_0,10,0.31936393485700026,0.11470050285493708,-0.03340657799427273,0.36760130145714287,0.4673991590153406
TGT & PVH_0,10,0.10090320487599969,0.1287943202746255,-0.03757979879900002,0.6148615926761904,0.3157927069829759
TGT & VFC_0,10,0.7742936443750003,0.03087236839273128,0.0005850542249999865,0.5914049264285713,0.3532551682290941
TGT & EXPE_0,10,1.039384878598,0.08985321666664839,-0.019056205276272734,0.25095126631904763,0.38708619857129156
TGT & JWN_0,10,0.3156067617500006,0.021921500168645556,-0.002854393681818175,0.6515156742857142,0.2689332964070828
TGT & GPC_0,10,0.5621358947000001,0.07674741876591282,-0.021338788327272738,0.4586070261904761,0.3745599391635887
TGT & DIS_0,10,1.314129925475,0.06627279045565691,-0.013122229331818181,0.4908629200000001,0.3825691977460122
TGT & FL_0,10,0.5723688361000003,0.02788799499713876,0.0022245313863636386,0.5144780204761906,0.37663218588484465
TGT & AAP_0,10,1.1880272107749996,0.02320834926016511,-0.002342085195454539,0.37596686238095234,0.4749341453226141
TGT & KSS_0,10,0.2982836727325002,0.06374774170006764,-0.016720988270454564,0.5752510570000001,0.32528805891721885
TGT & TIF_0,10,0.2570640342000003,0.08413540370011349,-0.022551289440454557,0.5554239998571429,0.2934994871627117
TGT & HAS_0,10,0.4918235175000002,0.04883724883754186,-0.012020223509090901,0.489840649047619,0.2862504347454377
TGT & DHI_0,10,1.0726066720999996,0.08840807831153762,-0.02440857116136365,0.31398726714285724,0.4437571805703186
TGT & MHK_0,10,1.2167944919200004,0.09182076851896825,-0.020474854164545468,0.4698414177904763,0.3899742128895875
TGT & UAA_0,10,1.9455762625999995,0.09575289628395656,-0.018732570090909107,0.5203091666666666,0.44371373218016374
TGT & KMX_0,10,0.7489344986500003,0.05024563456704867,-0.012492341427272735,0.4515557182857141,0.3173005548100494
TGT & BBY_0,10,0.7066197535100002,0.0541276296261595,-0.00838291688363637,0.34813439138095237,0.47977771901766214
TGT & CMCSA_0,8,1.1414415787109373,0.034997725098471405,-0.0055514599931318675,0.44591632523809527,0.4356932883209503
TGT & LEG_0,10,1.0560693970500006,0.07123444131904913,-0.012576418895454545,0.5543959933333334,0.32849616577225976
TGT & VIAB_0,10,0.19049017986260014,0.15575626025883926,-0.045546132541563644,0.20837813376380948,0.4930279328845508
TGT & CCL_0,8,0.9028042964414065,0.14720941092028691,-0.03478404480460165,0.4644548641428571,0.361199500505046
TGT & LB_0,10,0.8208429972260004,0.11538188143721653,-0.03153876769718182,0.4856113851333334,0.5250244050038158
TGT & HOG_0,10,0.5930351334700003,0.1926511351769954,-0.05513352747454548,0.33595618076190475,0.5505746006301647
TGT & F_0,10,0.05869492504999997,0.10772129668659514,-0.031117424981818194,0.32824424609523806,0.3968639804594488
TGT & AZO_0,10,1.728497376075,0.059899801787905375,-0.0018055037909090917,0.29281206523809516,0.5453265552313431
TGT & RL_0,10,0.03917979292999962,0.0756926293339266,-0.021235087188181827,0.540305106952381,0.3561506701106574
TGT & DISCA_0,10,0.4989779534249996,0.09837178162471369,-0.02677216189909092,0.34422691752380963,0.4036250744296622
TGT & FOXA_0,10,0.5007804930150006,0.09821068464298184,-0.02742908876909093,0.39749019409523795,0.4705541154625758
TGT & PHM_0,10,0.8074571802300002,0.045392939035403486,-0.00622690694727273,0.27948173328571424,0.4460550485541394
TGT & AMZN_0,10,0.41875152896500045,0.07351939830969206,-0.0201002822518182,0.25757402523809514,0.4027433324171799
TGT & WHR_0,10,1.0694292703600001,0.06692783967005304,-0.011486629935909085,0.44456026433333334,0.46206459274959216
TGT & NKE_0,10,0.7617859873250004,0.13272388039785699,-0.037425889913636386,0.43311093238095244,0.4644702782671073
TGT & SNA_0,10,0.6508187857750001,0.07011303637128767,-0.01796472506818183,0.4612568799999999,0.40402393634379374
TGT & M_0,10,0.8064060550000005,0.06239217504847512,-0.013431983895454563,0.6837076419047617,0.26214161923455864
TGT & FOX_0,10,0.3862273878650005,0.11230245099487703,-0.032342232812272734,0.3978227744285715,0.4677160058303863
TGT & ULTA_0,10,1.4260302284200004,0.09046452671165879,-0.010789727667272727,0.45051364323809523,0.4236698814820516
TGT & GT_0,10,0.9473208579,0.0702578287897425,-0.013430086645454553,0.14571935000000003,0.5549561867628404
TGT & CMG_0,10,1.0610500003699996,0.06465352417842465,-0.01687071038318182,0.27006788623809524,0.48234216359999316
TGT & LOW_0,10,0.27644262453500007,0.09886401274910228,-0.027387082737727286,0.4534944965238096,0.4979818860226957
TGT & TWX_0,10,1.053111007385,0.0631674087307134,0.003484223594545459,0.4806192868095237,0.39780836915290324
TGT & HD_0,10,0.10259581172579965,0.044341435938647214,-0.004492383126927268,0.5789196405114286,0.3972222979627053
TGT & CBS_0,10,0.6218536114500005,0.13991939986797114,-0.04018759528045456,0.36315392861904766,0.5160745642893589
YUM & TJX_0,10,0.5132858003999999,0.13474322470752217,-0.0397033173409091,0.29411328190476194,0.482447098017536
YUM & GRMN_0,10,0.41503088260000004,0.038435068554873615,0.005978931727272723,0.3179334083333333,0.4953608829810207
YUM & MCD_0,10,0.41210561138500057,0.1312101721065837,-0.03683496479454546,0.459989959142857,0.5317796711729177
YUM & DRI_0,10,1.21084271515,0.05669018230545515,-0.012210125245454551,0.48396638142857157,0.3667903936192276
YUM & HBI_0,10,0.24034130038250023,0.09488773957014912,-0.026678260025000015,0.3048748108095237,0.4868365590524298
YUM & GPS_0,10,0.7680891740250001,0.023969005950437293,-0.00553871302272728,0.3274562952380952,0.530805972367485
YUM & SBUX_0,10,0.9741629361600003,0.11925628598134935,-0.033917075000909104,0.33129471295238105,0.506032427536415
YUM & TSCO_0,10,0.8786793862810998,0.08443125111589238,-0.02211869004935455,0.40322131180142856,0.39801088670458534
YUM & WYN_0,10,0.3102506117474999,0.24460398856092516,-0.0732514028395455,0.3676087418571429,0.5633386945696826
YUM & MGM_0,10,0.6301643892500003,0.09659318179013036,-0.027741087340909108,0.15138612785714284,0.5261603410201727
YUM & MAT_0,10,0.5372253416482506,0.1601742317576722,-0.047679872435681836,0.4028809730333333,0.45929218278170975
YUM & ROST_0,10,0.4342489359749999,0.1455142139602985,-0.0429489517727273,0.3586085709523809,0.5060535904661314
YUM & IPG_0,10,0.4469120404099998,0.10423896966983187,-0.029700977455000013,0.30951721623809525,0.5300709637306419
YUM & PVH_0,10,0.9083761429599997,0.09845229759280684,-0.02801603098863637,0.4772653517142856,0.40216632033745475
YUM & VFC_0,10,0.7084192552249999,0.06566775650120521,-0.0164016686409091,0.4319156323809524,0.42946987807339515
YUM & EXPE_0,10,0.4299545182925001,0.12602138736364457,-0.0352942595568182,0.2660426982380952,0.4766263415299377
YUM & JWN_0,10,0.4347207760349999,0.06905535031345342,-0.019369330897272746,0.4322137720952382,0.4092196272074931
YUM & GPC_0,10,0.4477740329399997,0.1029027875089111,-0.029035538485454555,0.40170596185714286,0.46263306670571996
YUM & DIS_0,10,0.43814933965000036,0.10372402435939086,-0.023863713240909096,0.3401884538095237,0.47939082500645136
YUM & FL_0,10,0.8908287428699998,0.055399589235551425,-0.007213359494999997,0.37228768185714284,0.41752462316254146
YUM & AAP_0,10,0.2809057217249994,0.08370325299855713,-0.023792410877272737,0.4237196795238094,0.38517119874783023
YUM & KSS_0,10,0.7104433247999999,0.07201899547554289,-0.019625398306818188,0.3508569002380953,0.45601677634270005
YUM & TIF_0,10,0.3404712707399998,0.06904554607193977,-0.018916809494090924,0.5409426249047619,0.2720383518361558
YUM & HAS_0,10,0.21287257789999992,0.054924369519986894,-0.005128044122727275,0.45975120857142865,0.3519617495757022
YUM & DHI_0,10,0.8790316298499998,0.060223735823367826,-0.007593460905454549,0.2489204196666667,0.42921155897212143
YUM & MHK_0,10,1.30767868567,0.11356102019502207,-0.028681644197272736,0.3647098932857143,0.4288868313655484
YUM & UAA_0,10,0.7082712898799998,0.11104236391604953,-0.03142577439818183,0.3887304681904763,0.44353597635688896
YUM & KMX_0,10,0.9786268113740001,0.06959913325744824,-0.015777038600318184,0.3606495817476191,0.40497082886094476
YUM & BBY_0,10,0.46211058476999967,0.1608597696588769,-0.047891402670909106,0.2166013747619048,0.4804535320389402
YUM & CMCSA_0,10,1.06595521822,0.10654002021811664,-0.029702773224545474,0.2622246716190476,0.46881889015192885
YUM & LEG_0,10,0.35913821834000037,0.0753470999223314,-0.015209214814545463,0.3221150747142857,0.44872691376078055
YUM & VIAB_0,10,0.3699360589650004,0.1577127485354808,-0.04679568334454547,0.2997625498571429,0.4691633616589625
YUM & CCL_0,10,0.9517116427575001,0.085330723751944,-0.02214965979272728,0.2764138231904762,0.35650943191233975
YUM & LB_0,10,0.8465414926899995,0.19932623131750096,-0.05722444797454547,0.31570355314285714,0.5565345282443833
YUM & HOG_0,10,0.6516591140399998,0.06899552122635699,-0.015782463872045453,0.3823482058809524,0.48009643240235517
YUM & F_0,10,0.62134752515,0.1130721189800833,-0.03034006926363639,0.2859809914285714,0.49478025585208335
YUM & AZO_0,10,1.0197163760499994,0.06539992766639283,-0.006757465404545466,0.445691454047619,0.4179460443648038
YUM & RL_0,10,0.9253010060349998,0.18112343341986695,-0.053831786994545466,0.30666742238095235,0.4132881795409759
YUM & DISCA_0,10,0.83307512022,0.20608362996524918,-0.06147826846000003,0.3372941816666667,0.4738285620160328
YUM & FOXA_0,10,0.4164103006799999,0.13792548582984657,-0.0401604349618182,0.2988531969523809,0.4810108527006704
YUM & PHM_0,10,1.3745133463500003,0.059575179783158926,0.008482087359090913,0.2143961592857143,0.5279107121633385
YUM & AMZN_0,10,0.9696443636,0.1384941507565745,-0.03988816159545456,0.30392405023809527,0.49754792234319434
YUM & WHR_0,10,0.8942565711600001,0.060121096923474546,0.0012700169822727266,0.13540938623809526,0.5631660414229426
YUM & NKE_0,10,0.2685387717749994,0.17839936695849642,-0.053097875565909114,0.40083514880952376,0.4998681541418215
YUM & SNA_0,10,0.36062806130500036,0.10523362131322221,-0.029319959326363658,0.45846654276190485,0.4454707340528003
YUM & M_0,10,0.6535269306999996,0.06238540902581104,-0.01724977985909091,0.5608876547619047,0.335911828146644
YUM & FOX_0,10,0.6038357572500004,0.1364409810432782,-0.038460862250000026,0.2958019371428572,0.4780576624107584
YUM & ULTA_0,10,0.30629990183249967,0.12649506985000106,-0.037389323482272745,0.3602205020476191,0.41779318612344285
YUM & GT_0,10,1.59558694106,0.09314555296202144,0.0036737420931818236,0.26989181685714286,0.5510310259725165
YUM & CMG_0,10,0.6519717005999998,0.22507804336569454,-0.06696343145454549,0.3017976652380952,0.5401906073942333
YUM & LOW_0,10,0.5444627607750001,0.15058370174431623,-0.044265251827272756,0.21294830476190477,0.5863522497645445
YUM & TWX_0,10,0.42664392149500047,0.13851412194305304,-0.037259289572727304,0.31664980333333337,0.43862617278225224
YUM & HD_0,10,0.41425448734999953,0.10693076647248775,-0.03029294037727274,0.28672920809523805,0.5305890781167559
YUM & CBS_0,10,0.5719926777450002,0.13387557940210376,-0.03922053027409093,0.4142549908571429,0.4899494807584042
TJX & GRMN_0,8,1.3797163944921875,0.17369534971605058,-0.04038410838461538,0.32399207357142856,0.5000427440822637
TJX & MCD_0,9,0.7180768517777777,0.07204646643316548,-0.012560175296703295,0.2846325745714286,0.4850843848399733
TJX & DRI_0,10,0.8547188988649994,0.08510491892685786,0.022928490802727276,0.4289521029047619,0.4157229604309972
TJX & HBI_0,8,0.7266918313554691,0.04906937912520569,0.004169235474587917,0.4483927479523809,0.46186814669696163
TJX & GPS_0,10,1.08669866645,0.08001394813713181,-0.020302041600000004,0.49198762952380964,0.41970626622781715
TJX & SBUX_0,10,0.7178506645499995,0.08787003500089396,-0.023738036304545466,0.4934496861904761,0.46876362318294634
TJX & TSCO_0,10,0.46899058591999987,0.05302056736737311,0.005012314530909092,0.5773723670476191,0.3405586557947494
TJX & WYN_0,10,0.6908109196000001,0.04186306857439411,-0.007113407327272732,0.5283735019047621,0.38269444406712877
TJX & MGM_0,10,1.4856814841499997,0.13198119676026795,-0.033391883790909106,0.2634571233333333,0.47055505472247433
TJX & MAT_0,10,1.2721972612249999,0.14633458952565104,-0.03451955727727274,0.4642555,0.5179322310088851
TJX & ROST_0,10,0.3328762313499997,0.04654304041768965,0.011471316818181825,0.7553508371428571,0.25414396061842126
TJX & IPG_0,10,0.6900836199249996,0.028701069638233153,-0.004452475672727284,0.4988623000000001,0.33198143539580754
TJX & PVH_0,10,0.31850670676000015,0.09471304784828051,-0.026717246701363637,0.47994631890476186,0.40166150825765046
TJX & VFC_0,10,0.5222489891399996,0.02979519267255523,0.003067180583181799,0.6297711101428571,0.3051718939314719
TJX & EXPE_0,10,0.7109116569500002,0.04695724097230828,0.004550013793181821,0.2670780583333333,0.4756723156617388
TJX & JWN_0,10,0.57330514895,0.06048536148940289,-0.016642153718181812,0.6673875614285715,0.2576225827808803
TJX & GPC_0,10,0.9810374597249997,0.03703375744990586,0.001140151680454532,0.4808782407619048,0.36396160027134494
TJX & DIS_0,9,0.5695880149814814,0.07537421338627996,-0.00172197950610501,0.4978763480476191,0.38251144840293316
