epoch,TRAIN_MSE,DEV_MSE,TEST1_MSE,TEST2_MSE,TRAIN_MAE,DEV_MAE,TEST1_MAE,TEST2_MAE
1.0,0.2585364878177643,0.2969999611377716,0.354631632566452,0.342767596244812,0.4106125831604004,0.44391512870788574,0.48885154724121094,0.4781719744205475
2.0,0.2558155953884125,0.2987896203994751,0.3546559512615204,0.34460657835006714,0.40789708495140076,0.4442020356655121,0.48753711581230164,0.47841623425483704
3.0,0.2542279362678528,0.30044203996658325,0.3550536036491394,0.34616008400917053,0.4062378406524658,0.4446728527545929,0.4868355691432953,0.4787432551383972
4.0,0.25312942266464233,0.30269116163253784,0.35597559809684753,0.3483525514602661,0.40491312742233276,0.44554704427719116,0.4864371716976166,0.4795036017894745
5.0,0.25245121121406555,0.3052445650100708,0.357218474149704,0.3508605659008026,0.4039086699485779,0.44662559032440186,0.48630914092063904,0.4805004298686981
6.0,0.2521315813064575,0.3073906898498535,0.3583766222000122,0.3528561294078827,0.40331417322158813,0.44756296277046204,0.4863695204257965,0.4813045859336853
7.0,0.25208580493927,0.30895447731018066,0.35932424664497375,0.35414448380470276,0.40305501222610474,0.4482859969139099,0.48655855655670166,0.48180288076400757
8.0,0.25208184123039246,0.3101678490638733,0.36009275913238525,0.3550419509410858,0.4028940796852112,0.4488459825515747,0.48673462867736816,0.482144832611084
9.0,0.25217679142951965,0.31115081906318665,0.36075982451438904,0.3556651473045349,0.40286165475845337,0.4493089020252228,0.4869458079338074,0.4823850989341736
10.0,0.25233373045921326,0.3121189475059509,0.3614438474178314,0.3561708629131317,0.4029013216495514,0.4497702121734619,0.48721107840538025,0.48256129026412964
11.0,0.2525058388710022,0.3132461607456207,0.3622151017189026,0.3568648099899292,0.40292981266975403,0.4503268897533417,0.4874937832355499,0.48282450437545776
12.0,0.25274598598480225,0.3140524923801422,0.3628474771976471,0.3571696877479553,0.4030837118625641,0.4507266581058502,0.4878073036670685,0.48289787769317627
13.0,0.25304368138313293,0.31459060311317444,0.36336028575897217,0.35716837644577026,0.40332886576652527,0.45099732279777527,0.48815062642097473,0.48282793164253235
14.0,0.253388911485672,0.3156401515007019,0.36417341232299805,0.35773012042045593,0.4035402238368988,0.4515339136123657,0.4885466396808624,0.48305028676986694
15.0,0.25365790724754333,0.3164307177066803,0.36480122804641724,0.3581985533237457,0.4037107527256012,0.4519396424293518,0.4888470768928528,0.48324522376060486
16.0,0.25394532084465027,0.31698307394981384,0.3653107285499573,0.3584160804748535,0.40393415093421936,0.4522249698638916,0.4891524016857147,0.48331838846206665
17.0,0.25407955050468445,0.317428857088089,0.36565741896629333,0.3587075471878052,0.40401411056518555,0.45244914293289185,0.48931175470352173,0.48344388604164124
18.0,0.2542193531990051,0.3180190920829773,0.3660852611064911,0.35915952920913696,0.4040793776512146,0.45274490118026733,0.4894798696041107,0.48365235328674316
19.0,0.2543678283691406,0.318291038274765,0.36634740233421326,0.359258234500885,0.40420109033584595,0.45288142561912537,0.4896421432495117,0.48368069529533386
20.0,0.25452160835266113,0.31866660714149475,0.3666679263114929,0.3594718873500824,0.40431180596351624,0.4530715048313141,0.48981353640556335,0.4837682247161865
21.0,0.25455349683761597,0.3189694285392761,0.36685481667518616,0.3597654104232788,0.40430283546447754,0.45322543382644653,0.4898589253425598,0.48391303420066833
22.0,0.2545534670352936,0.31897854804992676,0.3668593764305115,0.359775185585022,0.40430134534835815,0.45323002338409424,0.4898589253425598,0.483917772769928
23.0,0.25455254316329956,0.3187600374221802,0.3667418956756592,0.35953545570373535,0.40433138608932495,0.4531191289424896,0.4898485839366913,0.48379644751548767
24.0,0.2545536160469055,0.31876617670059204,0.36674588918685913,0.3595409691333771,0.4043317437171936,0.4531223475933075,0.4898497760295868,0.4837990701198578
25.0,0.2545534074306488,0.31903398036956787,0.366889089345932,0.35983678698539734,0.40429335832595825,0.45325854420661926,0.4898611605167389,0.4839495122432709
26.0,0.25455334782600403,0.31876134872436523,0.3667433261871338,0.35953524708747864,0.4043322503566742,0.4531197249889374,0.48984959721565247,0.4837961792945862
27.0,0.25455442070961,0.3186313807964325,0.3666743040084839,0.35939112305641174,0.4043515920639038,0.45305389165878296,0.4898446202278137,0.48372313380241394
28.0,0.2545529305934906,0.31890642642974854,0.36682066321372986,0.3596959114074707,0.40431129932403564,0.45319366455078125,0.4898555874824524,0.4838774800300598
29.0,0.25455349683761597,0.31869253516197205,0.3667061924934387,0.35945966839790344,0.4043419063091278,0.453084796667099,0.4898463189601898,0.4837579131126404
30.0,0.2545531988143921,0.3186314105987549,0.3666733503341675,0.35939285159111023,0.4043504595756531,0.4530538320541382,0.48984333872795105,0.48372381925582886
31.0,0.2545533776283264,0.3186396062374115,0.3666781485080719,0.35940155386924744,0.4043494462966919,0.45305803418159485,0.4898436665534973,0.4837281405925751
32.0,0.2545532286167145,0.3187003433704376,0.36671045422554016,0.35946881771087646,0.40434080362319946,0.4530888497829437,0.48984676599502563,0.4837624430656433
33.0,0.25455302000045776,0.3188232183456421,0.3667762279510498,0.3596039414405823,0.4043232798576355,0.4531514644622803,0.4898519217967987,0.48383086919784546
34.0,0.25455302000045776,0.31897982954978943,0.36685994267463684,0.3597771227359772,0.4043006896972656,0.4532310664653778,0.4898586869239807,0.4839189648628235
35.0,0.25455302000045776,0.3191119134426117,0.3669305145740509,0.35992395877838135,0.4042817950248718,0.4532981812953949,0.48986420035362244,0.48399412631988525
36.0,0.25455284118652344,0.3190120458602905,0.3668769598007202,0.3598136007785797,0.40429583191871643,0.4532473683357239,0.48985978960990906,0.4839377999305725
37.0,0.2545533776283264,0.318977415561676,0.3668588399887085,0.3597739040851593,0.4043014645576477,0.4532295763492584,0.48985883593559265,0.4839171767234802
38.0,0.25455379486083984,0.31906238198280334,0.3669045567512512,0.35986778140068054,0.40428972244262695,0.45327281951904297,0.4898628294467926,0.48396503925323486
39.0,0.2545532286167145,0.31894728541374207,0.36684277653694153,0.35974130034446716,0.40430566668510437,0.4532144069671631,0.4898574948310852,0.4839010238647461
40.0,0.2545529305934906,0.3189834952354431,0.36686190962791443,0.3597812056541443,0.4043002128601074,0.45323270559310913,0.48985859751701355,0.48392122983932495
41.0,0.2545539140701294,0.3190564215183258,0.3669014573097229,0.35986119508743286,0.40429064631462097,0.4532696008682251,0.48986274003982544,0.4839622378349304
42.0,0.2545536160469055,0.31876423954963684,0.3667450547218323,0.35953813791275024,0.40433216094970703,0.4531213045120239,0.48984989523887634,0.4837978184223175
43.0,0.25455349683761597,0.3190094828605652,0.36687618494033813,0.35980916023254395,0.40429702401161194,0.45324599742889404,0.48986056447029114,0.48393547534942627
44.0,0.25455382466316223,0.3189939260482788,0.36686810851097107,0.35979166626930237,0.40429943799972534,0.45323777198791504,0.48986029624938965,0.4839261770248413
45.0,0.2545538544654846,0.31893956661224365,0.36683860421180725,0.3597315847873688,0.4043073058128357,0.4532105326652527,0.4898577928543091,0.48389577865600586
46.0,0.2545531392097473,0.3189783990383148,0.36685922741889954,0.3597763776779175,0.4043007791042328,0.453230082988739,0.48985838890075684,0.4839187264442444
47.0,0.2545533776283264,0.3187103867530823,0.3667161464691162,0.3594794273376465,0.40433943271636963,0.453093945980072,0.48984721302986145,0.4837680757045746
48.0,0.25455358624458313,0.31898659467697144,0.366863876581192,0.35978400707244873,0.40430039167404175,0.45323434472084045,0.4898596405982971,0.4839225113391876
49.0,0.25455328822135925,0.31901341676712036,0.36687812209129333,0.359814316034317,0.40429624915122986,0.45324793457984924,0.48986029624938965,0.48393821716308594
50.0,0.25455373525619507,0.3186953067779541,0.36670807003974915,0.3594619631767273,0.4043419063091278,0.4530865252017975,0.4898470342159271,0.4837590456008911
51.0,0.2545529901981354,0.3189767301082611,0.36685821413993835,0.359773725271225,0.404301255941391,0.4532291293144226,0.48985832929611206,0.483917236328125
52.0,0.2545543313026428,0.3188245892524719,0.36677753925323486,0.3596043288707733,0.40432390570640564,0.4531519412994385,0.48985323309898376,0.48383086919784546
53.0,0.2545534670352936,0.318710058927536,0.3667158782482147,0.3594798147678375,0.40433943271636963,0.453093945980072,0.4898471236228943,0.483768105506897
