epoch,TRAIN_MSE,DEV_MSE,TEST1_MSE,TEST2_MSE,TRAIN_MAE,DEV_MAE,TEST1_MAE,TEST2_MAE
1.0,2.7730839252471924,2.8815436363220215,2.855435371398926,2.883253574371338,0.20527690649032593,0.31373390555381775,0.28762874007225037,0.31544920802116394
2.0,2.195709705352783,2.307070016860962,2.2799205780029297,2.3113973140716553,0.20571056008338928,0.3170708119869232,0.2899203300476074,0.3213978111743927
3.0,1.7797794342041016,1.8905678987503052,1.8643345832824707,1.896278977394104,0.20844154059886932,0.319231241941452,0.29299598932266235,0.32493919134140015
4.0,1.5172189474105835,1.6288546323776245,1.6027874946594238,1.6360104084014893,0.2114185392856598,0.32305440306663513,0.29698580503463745,0.3302084505558014
5.0,1.3383234739303589,1.45002019405365,1.4239263534545898,1.457210898399353,0.21141844987869263,0.3231174647808075,0.2970229387283325,0.3303048312664032
6.0,1.1637136936187744,1.2758572101593018,1.2495754957199097,1.2832754850387573,0.21142107248306274,0.3235638737678528,0.29728183150291443,0.3309839963912964
7.0,0.9891666769981384,1.1002881526947021,1.0744359493255615,1.1071741580963135,0.21142196655273438,0.32254379987716675,0.2966923415660858,0.32942846417427063
8.0,0.8144703507423401,0.9261584281921387,0.9000673890113831,0.9333397746086121,0.21141687035560608,0.3231044113636017,0.2970139682292938,0.3302847743034363
9.0,0.6398928761482239,0.7516024112701416,0.7255025506019592,0.7587953805923462,0.21141725778579712,0.32312747836112976,0.2970278859138489,0.330319881439209
10.0,0.46524858474731445,0.576621949672699,0.5506645441055298,0.5836393237113953,0.2114192694425583,0.32279327511787415,0.2968357801437378,0.3298109471797943
11.0,0.29065126180648804,0.4024830162525177,0.3763315677642822,0.4097387194633484,0.21141712367534637,0.3232482373714447,0.29709765315055847,0.33050453662872314
12.0,0.21161730587482452,0.3227273225784302,0.29688069224357605,0.3296060562133789,0.2114218771457672,0.32253146171569824,0.2966850996017456,0.32941097021102905
13.0,0.21160095930099487,0.32317110896110535,0.2971309721469879,0.3302912414073944,0.21141879260540009,0.32298892736434937,0.29694899916648865,0.3301088809967041
14.0,0.2115931659936905,0.3228168189525604,0.29692235589027405,0.3297565281391144,0.2114209085702896,0.32264456152915955,0.2967503070831299,0.3295842409133911
15.0,0.2116299420595169,0.3230615556240082,0.29708003997802734,0.33010900020599365,0.21141953766345978,0.3228509724140167,0.29686954617500305,0.3298984169960022
16.0,0.21160608530044556,0.32321810722351074,0.29716038703918457,0.33036109805107117,0.21141932904720306,0.3230314254760742,0.29697346687316895,0.33017411828041077
17.0,0.21161511540412903,0.32330521941185,0.2972138822078705,0.3304871916770935,0.21141710877418518,0.3231075704097748,0.29701629281044006,0.3302892744541168
18.0,0.21162451803684235,0.3228779435157776,0.29697123169898987,0.32983261346817017,0.2114199995994568,0.32267361879348755,0.2967664897441864,0.32962825894355774
19.0,0.21162830293178558,0.32371264696121216,0.29745540022850037,0.33110150694847107,0.21142007410526276,0.3235050141811371,0.29724743962287903,0.33089420199394226
20.0,0.21162782609462738,0.3239445686340332,0.2975892722606659,0.33145466446876526,0.2114214301109314,0.3237382471561432,0.2973828613758087,0.3312479853630066
21.0,0.21161893010139465,0.32368791103363037,0.2974373698234558,0.33106908202171326,0.21142056584358215,0.32348909974098206,0.2972384989261627,0.3308698832988739
22.0,0.2116568386554718,0.3227523863315582,0.29691219329833984,0.32962459325790405,0.21142183244228363,0.3225177824497223,0.2966771423816681,0.3293895125389099
23.0,0.21159277856349945,0.3237062990665436,0.2974368929862976,0.33111098408699036,0.21142110228538513,0.3235345482826233,0.297264963388443,0.3309386372566223
24.0,0.21159867942333221,0.32284486293792725,0.2969411015510559,0.32979464530944824,0.2114192396402359,0.32266542315483093,0.296761691570282,0.3296153247356415
25.0,0.2115999460220337,0.3234935998916626,0.2973165214061737,0.33078256249427795,0.2114182710647583,0.3233119249343872,0.2971349358558655,0.33060091733932495
26.0,0.2116316854953766,0.3241680860519409,0.29772037267684937,0.33179351687431335,0.21142533421516418,0.3239617645740509,0.2975136935710907,0.331587016582489
27.0,0.21159210801124573,0.323135644197464,0.29710653424263,0.33024248480796814,0.21141934394836426,0.3229624032974243,0.29693374037742615,0.33006909489631653
28.0,0.2116275280714035,0.3222997486591339,0.2966383695602417,0.3289507031440735,0.21142973005771637,0.322101891040802,0.29644063115119934,0.3287524878978729
29.0,0.21164916455745697,0.323160320520401,0.2971448302268982,0.33024948835372925,0.21141961216926575,0.3229307532310486,0.2969150245189667,0.3300201892852783
30.0,0.2116112858057022,0.32336437702178955,0.29724743962287903,0.3305799663066864,0.21141847968101501,0.3231711983680725,0.29705360531806946,0.3303868770599365
31.0,0.2116026133298874,0.32324302196502686,0.297172486782074,0.3303998112678528,0.2114189863204956,0.3230592906475067,0.29698872566223145,0.3302159309387207
32.0,0.21160557866096497,0.324068546295166,0.297652006149292,0.3316551744937897,0.21142569184303284,0.3238880932331085,0.2974714934825897,0.3314754068851471
33.0,0.21161691844463348,0.32302147150039673,0.2970511317253113,0.33005473017692566,0.2114189863204956,0.3228234648704529,0.2968531847000122,0.3298566937446594
34.0,0.21163955330848694,0.32311636209487915,0.29711484909057617,0.3301874101161957,0.21141940355300903,0.32289591431617737,0.29689526557922363,0.32996752858161926
35.0,0.2115916609764099,0.32309603691101074,0.29708319902420044,0.33018115162849426,0.21141870319843292,0.3229224681854248,0.2969101071357727,0.33000802993774414
36.0,0.21162410080432892,0.3235054016113281,0.29733389616012573,0.33078885078430176,0.21141991019248962,0.3233013153076172,0.29712992906570435,0.33058488368988037
37.0,0.21159911155700684,0.3231590986251831,0.29712358117103577,0.33027443289756775,0.2114192247390747,0.32297948002815247,0.2969437539577484,0.3300948143005371
38.0,0.21160638332366943,0.323586106300354,0.2973732054233551,0.3309209644794464,0.21142028272151947,0.32339993119239807,0.2971874177455902,0.33073490858078003
39.0,0.21162903308868408,0.323366641998291,0.2972554564476013,0.33057406544685364,0.21141907572746277,0.32315629720687866,0.2970457077026367,0.33036407828330994
40.0,0.21160593628883362,0.3234218657016754,0.2972782552242279,0.3306703567504883,0.21141916513442993,0.3232351541519165,0.29709160327911377,0.3304837644100189
41.0,0.21165190637111664,0.324249267578125,0.29777565598487854,0.331904798746109,0.21142400801181793,0.3240219056606293,0.2975473403930664,0.3316768407821655
42.0,0.21166789531707764,0.3241230249404907,0.29770946502685547,0.3317062556743622,0.21142522990703583,0.323880136013031,0.297466516494751,0.33146363496780396
43.0,0.21159423887729645,0.3231859803199768,0.2971362769603729,0.33031633496284485,0.2114182412624359,0.3230098783969879,0.2969605326652527,0.3301406502723694
44.0,0.2116023153066635,0.32326769828796387,0.2971865236759186,0.3304353654384613,0.21141591668128967,0.3230813443660736,0.297000527381897,0.33024927973747253
45.0,0.2116164267063141,0.3227726221084595,0.29690635204315186,0.32967501878738403,0.21141910552978516,0.32257553935050964,0.29670917987823486,0.3294779658317566
46.0,0.21162547171115875,0.32322585582733154,0.2971732020378113,0.3303634226322174,0.21141935884952545,0.3230202794075012,0.2969672679901123,0.330157071352005
47.0,0.21162204444408417,0.32405757904052734,0.29765188694000244,0.33162930607795715,0.21142306923866272,0.3238586187362671,0.2974530756473541,0.33143046498298645
48.0,0.21163326501846313,0.32346805930137634,0.29731592535972595,0.33072617650032043,0.2114184945821762,0.3232535421848297,0.2971010208129883,0.3305114507675171
49.0,0.21163968741893768,0.3227129280567169,0.29688191413879395,0.3295716941356659,0.2114209681749344,0.32249414920806885,0.2966630160808563,0.32935208082199097
50.0,0.21162189543247223,0.32263413071632385,0.2968291938304901,0.32946306467056274,0.21142272651195526,0.3224356770515442,0.2966300845146179,0.3292638957500458
51.0,0.21163296699523926,0.32329943776130676,0.2972181737422943,0.3304690718650818,0.21141819655895233,0.32308429479599,0.2970033884048462,0.3302538990974426
52.0,0.2115851491689682,0.32354721426963806,0.29734131693840027,0.33087074756622314,0.21141847968101501,0.3233802318572998,0.29717469215393066,0.3307044208049774
53.0,0.21160674095153809,0.3240791857242584,0.29765814542770386,0.33166995644569397,0.21142348647117615,0.32389578223228455,0.2974749207496643,0.33148664236068726
54.0,0.2116072177886963,0.32332760095596313,0.2972237765789032,0.3305259346961975,0.21141813695430756,0.3231382966041565,0.29703444242477417,0.33033642172813416
55.0,0.21160513162612915,0.3237910568714142,0.2974907159805298,0.3312320411205292,0.21141979098320007,0.32360565662384033,0.2973051071166992,0.3310466408729553
56.0,0.21160881221294403,0.3236055374145508,0.2973850667476654,0.33094704151153564,0.21141794323921204,0.32341495156288147,0.2971942722797394,0.3307567238807678
57.0,0.2116328626871109,0.32369357347488403,0.2974455654621124,0.33106887340545654,0.21141818165779114,0.3234788477420807,0.2972307503223419,0.3308543562889099
58.0,0.21163290739059448,0.3233175575733185,0.29722899198532104,0.3304990828037262,0.21141980588436127,0.3231044411659241,0.2970160245895386,0.33028584718704224
59.0,0.21160325407981873,0.32298004627227783,0.2970212996006012,0.3299984633922577,0.21141895651817322,0.3227958083152771,0.2968370020389557,0.329814076423645
60.0,0.2116418033838272,0.3237253427505493,0.2974685728549957,0.33111438155174255,0.2114201933145523,0.32350412011146545,0.29724738001823425,0.33089306950569153
61.0,0.2115982621908188,0.3227633833885193,0.29689323902130127,0.3296695351600647,0.21141980588436127,0.3225846290588379,0.29671478271484375,0.3294909596443176
62.0,0.21162176132202148,0.3230031728744507,0.2970426380634308,0.3300246298313141,0.21141943335533142,0.322800874710083,0.296840101480484,0.3298223316669464
63.0,0.21161983907222748,0.32335904240608215,0.2972469925880432,0.3305667042732239,0.21141831576824188,0.32315683364868164,0.2970454692840576,0.3303648829460144
