epoch,TRAIN_MSE,DEV_MSE,TEST1_MSE,TEST2_MSE,TRAIN_MAE,DEV_MAE,TEST1_MAE,TEST2_MAE
1.0,0.23401117324829102,0.30740800499916077,0.3142765462398529,0.3451998233795166,0.2293464094400406,0.3027428686618805,0.30961161851882935,0.3405350148677826
2.0,0.2280653864145279,0.30303630232810974,0.3099643290042877,0.3436165750026703,0.2237907350063324,0.29876166582107544,0.30568966269493103,0.33934199810028076
3.0,0.22895385324954987,0.30391716957092285,0.3131462335586548,0.3509605824947357,0.22510124742984772,0.3000646233558655,0.3092940151691437,0.3471077084541321
4.0,0.22563928365707397,0.3035900294780731,0.3103145360946655,0.34477490186691284,0.22187188267707825,0.2998235523700714,0.30654776096343994,0.34100818634033203
5.0,0.2267616093158722,0.3263933062553406,0.3252376616001129,0.36751866340637207,0.2232893854379654,0.32292091846466064,0.32176539301872253,0.36404651403427124
6.0,0.2239212691783905,0.3162243962287903,0.31771838665008545,0.3595817983150482,0.22046059370040894,0.3127635717391968,0.31425756216049194,0.3561212420463562
7.0,0.22793562710285187,0.2875996530056,0.2974209487438202,0.32772624492645264,0.224577397108078,0.2842411994934082,0.2940625846385956,0.32436779141426086
8.0,0.2228616625070572,0.3047081232070923,0.3087424635887146,0.3448047339916229,0.21955205500125885,0.301398366689682,0.3054325580596924,0.34149542450904846
9.0,0.223343625664711,0.2988215386867523,0.3041464388370514,0.33529922366142273,0.22010491788387299,0.29558277130126953,0.30090752243995667,0.33206048607826233
10.0,0.22290034592151642,0.291905015707016,0.29893946647644043,0.3340096175670624,0.21976639330387115,0.2887714207172394,0.29580581188201904,0.33087605237960815
11.0,0.2232603281736374,0.3181999921798706,0.31960630416870117,0.3646296560764313,0.22019508481025696,0.31513476371765137,0.31654098629951477,0.3615640699863434
12.0,0.22263415157794952,0.29325488209724426,0.2976313531398773,0.33116254210472107,0.21962808072566986,0.29024890065193176,0.294625461101532,0.3281562626361847
13.0,0.22836294770240784,0.3426862061023712,0.3369075655937195,0.39082494378089905,0.22531525790691376,0.33963868021965027,0.33386027812957764,0.3877771198749542
14.0,0.22249065339565277,0.33414560556411743,0.32815948128700256,0.37424424290657043,0.21949708461761475,0.3311520516872406,0.3251660466194153,0.37125054001808167
15.0,0.22312919795513153,0.3287360966205597,0.3263274133205414,0.37202784419059753,0.22020326554775238,0.3258107602596283,0.32340165972709656,0.3691021800041199
16.0,0.2219480574131012,0.2972135841846466,0.3000340759754181,0.33598899841308594,0.2191130816936493,0.29437869787216187,0.2971992790699005,0.33315378427505493
17.0,0.2197502851486206,0.3087674677371979,0.3096446990966797,0.3491208553314209,0.21696271002292633,0.3059799075126648,0.30685800313949585,0.3463330864906311
18.0,0.22079767286777496,0.29521670937538147,0.2992531359195709,0.3322558104991913,0.2180277556180954,0.2924472689628601,0.29648399353027344,0.3294863700866699
19.0,0.21904359757900238,0.3012286424636841,0.30435556173324585,0.34035733342170715,0.21628618240356445,0.2984713017940521,0.30159831047058105,0.33760055899620056
20.0,0.2213825285434723,0.30482983589172363,0.30396416783332825,0.34178870916366577,0.21870075166225433,0.30214813351631165,0.30128249526023865,0.33910706639289856
21.0,0.2183988243341446,0.3043687641620636,0.3048850893974304,0.34653401374816895,0.215763121843338,0.30173254013061523,0.30224883556365967,0.34389835596084595
22.0,0.22454535961151123,0.2921636998653412,0.29678404331207275,0.33276185393333435,0.22189320623874664,0.28951191902160645,0.2941325604915619,0.3301098048686981
23.0,0.2211766093969345,0.3396655321121216,0.3321470320224762,0.3841313123703003,0.21857021749019623,0.33705979585647583,0.3295409679412842,0.3815252184867859
24.0,0.21775996685028076,0.3111802041530609,0.3095414340496063,0.3503131568431854,0.215251162648201,0.3086715340614319,0.3070330321788788,0.3478050231933594
25.0,0.21892398595809937,0.31366875767707825,0.3107658326625824,0.3562411069869995,0.21643364429473877,0.3111785650253296,0.3082755506038666,0.3537510335445404
26.0,0.2182607650756836,0.319212943315506,0.3163975775241852,0.35861101746559143,0.21581625938415527,0.31676867604255676,0.31395310163497925,0.3561668395996094
27.0,0.22027526795864105,0.30649396777153015,0.30532586574554443,0.34411749243736267,0.21782788634300232,0.30404701828956604,0.30287879705429077,0.34166985750198364
28.0,0.21750862896442413,0.31204044818878174,0.31164461374282837,0.3522413969039917,0.2151106595993042,0.30964258313179016,0.3092465400695801,0.34984320402145386
29.0,0.2178293913602829,0.3224385678768158,0.3178522288799286,0.36529070138931274,0.2154153287410736,0.32002443075180054,0.3154381513595581,0.3628772497177124
30.0,0.2196066677570343,0.34073469042778015,0.33323585987091064,0.384907066822052,0.2171144038438797,0.33824318647384644,0.33074355125427246,0.38241490721702576
31.0,0.221838116645813,0.3351563513278961,0.33204951882362366,0.3846149146556854,0.21948887407779694,0.33280694484710693,0.32969993352890015,0.38226574659347534
32.0,0.21652911603450775,0.31262069940567017,0.31108173727989197,0.3543010354042053,0.21412989497184753,0.31022077798843384,0.30868232250213623,0.35190168023109436
33.0,0.21675877273082733,0.31134891510009766,0.30914998054504395,0.351494163274765,0.21450626850128174,0.30909642577171326,0.30689743161201477,0.34924131631851196
